"ID","Purchase","T.last","T.active","Loyalty","Service Failure","Total Profit","CL.spent","FW.spent","CF.spent","HW.spent","EL.spent","FR.spent","TO.spent","BS.spent","TG.spent","Socio.Economic","churn"
"115854","4","19.285714285714","26.285714285714","1","0","325","0","3","0","168","0","0","903","0","0","10","0"
"82995","11","16.142857142857","29.714285714286","1","0","675","0","40","155","230","348","5","1222","41","173","10","0"
"204784","2","4.1428571428571","19.428571428571","1","0","155","0","31","14","107","126","4","198","0","0","5","1"
"47300","5","26.857142857143","29.428571428571","0","0","177","0","0","0","47","0","0","540","0","0","9","0"
"149196","9","29.857142857143","30.142857142857","0","1","523","0","144","99","433","207","0","620","0","274","7","0"
"4958","10","27.428571428571","28.571428571429","0","0","229","0","10","0","53","135","13","512","0","11","10","0"
"134070","1","0","18.714285714286","0","0","75","0","14","0","48","70","0","100","0","0","10","1"
"234601","9","28.571428571429","30.285714285714","0","0","288","0","0","0","122","0","0","832","0","0","9","0"
"158562","10","27","27.285714285714","0","0","395","0","27","41","187","62","0","928","0","70","1","0"
"20506","2","6.8571428571429","21.142857142857","1","0","69","0","16","2","24","28","0","139","0","25","9","1"
"49","2","2","29.285714285714","1","0","44","0","4","8","28","6","0","91","0","13","4","0"
"176055","1","0","25.285714285714","0","0","37","0","0","6","28","3","0","82","0","0","9","1"
"8408","3","4","28.142857142857","0","0","199","0","21","38","102","168","0","236","41","9","6","1"
"175501","15","28","29.142857142857","1","0","1099","0","35","0","866","530","0","1865","0","405","9","0"
"252149","3","2","22.571428571429","1","0","187","0","6","3","57","78","2","446","0","16","2","1"
"259513","4","9.4285714285714","25.714285714286","0","1","237","0","12","73","70","27","0","485","0","181","10","1"
"23938","2","4.2857142857143","25.428571428571","1","0","93","0","0","27","47","104","0","77","0","54","6","1"
"225421","25","29.571428571429","30.142857142857","0","0","1787","0","33","79","1095","438","95","2971","535","841","5","0"
"126047","27","29.142857142857","29.428571428571","1","0","971","0","262","339","448","429","7","1308","0","471","9","0"
"13264","7","7.8571428571429","26.142857142857","0","0","268","0","7","60","137","229","0","295","0","191","9","1"
"14229","7","28.285714285714","29.428571428571","0","0","291","0","0","0","32","0","15","914","0","0","4","0"
"97083","5","18","28.428571428571","1","0","479","0","41","23","335","342","0","689","0","152","8","0"
"71571","1","0","23","0","0","73","0","3","0","53","4","0","176","0","0","6","1"
"37518","1","0","23.285714285714","0","0","12","0","0","0","0","0","0","41","0","0","8","1"
"222129","7","29","30.142857142857","0","0","308","0","8","100","92","173","53","389","95","44","6","0"
"84122","5","17.285714285714","29","1","0","149","0","37","6","177","24","27","179","0","22","7","0"
"62808","14","28.142857142857","29.571428571429","0","0","408","0","128","31","235","112","17","656","0","230","9","0"
"45383","1","0","25.142857142857","0","0","49","0","21","0","36","16","0","71","0","22","5","1"
"134069","10","21.857142857143","22","1","0","338","0","1","27","16","4","0","309","693","0","8","0"
"202040","2","8.4285714285714","26.428571428571","1","0","206","0","8","0","38","72","21","454","54","9","10","1"
"7977","1","0","23","0","0","34","0","6","0","7","6","0","80","0","21","1","1"
"214193","7","7.8571428571429","29.428571428571","0","0","300","0","38","110","199","40","0","526","0","78","2","0"
"86673","4","17.857142857143","30","1","0","180","0","0","61","104","114","0","132","75","123","9","0"
"38434","8","10.857142857143","23.142857142857","1","0","441","0","58","64","276","387","9","443","0","238","10","1"
"152427","1","0","20","0","0","93","0","0","53","32","68","0","115","0","31","9","1"
"84830","2","10.428571428571","24","1","0","110","0","0","0","47","0","0","316","0","0","1","1"
"231030","30","29","29.714285714286","1","0","1417","15","337","201","1183","129","65","2131","318","216","9","0"
"104944","3","4","29.285714285714","0","0","180","0","0","4","132","84","0","355","0","0","8","1"
"136825","2","3.5714285714286","21","0","0","147","0","54","31","99","46","0","236","0","0","4","1"
"1161","5","4","20.285714285714","1","0","243","0","0","0","369","0","0","418","0","0","10","1"
"86269","8","26.142857142857","27.714285714286","0","1","230","0","9","0","39","20","0","678","0","25","9","0"
"175269","4","6.1428571428571","29.428571428571","0","0","312","0","2","0","137","63","0","770","0","93","3","1"
"42110","2","10.714285714286","22.428571428571","1","1","208","0","0","37","119","22","6","474","0","21","10","0"
"229347","30","29","29.571428571429","1","1","1187","0","47","77","1106","503","76","1925","0","16","9","0"
"41365","1","0","30.142857142857","1","0","79","0","4","0","92","0","0","161","0","0","9","1"
"187905","3","14","30","0","0","168","0","7","7","108","54","0","351","0","27","8","1"
"64847","6","19.142857142857","25.714285714286","0","1","359","0","25","37","178","86","0","759","0","143","5","1"
"63611","2","1","22.857142857143","0","1","188","0","17","4","117","135","0","246","0","140","5","0"
"77747","2","5","18.571428571429","0","0","44","0","0","0","0","0","0","148","0","0","7","0"
"12696","1","0","26","0","0","152","0","4","7","85","32","0","366","0","0","7","1"
"196964","18","26.857142857143","28","1","3","1253","0","229","197","669","975","0","1625","0","413","5","0"
"40019","2","2.4285714285714","21.571428571429","1","0","60","0","4","0","15","36","0","135","0","5","8","1"
"132494","1","0","25.571428571429","0","0","53","0","12","9","77","16","0","34","0","30","1","1"
"30460","18","26.714285714286","27.142857142857","0","1","559","0","155","364","284","229","6","541","0","265","5","0"
"216806","2","2","23.571428571429","1","0","90","0","6","11","39","44","0","168","0","37","9","1"
"94828","8","16.571428571429","24.571428571429","1","0","414","0","15","155","320","106","1","642","0","124","4","0"
"35543","5","9.4285714285714","24.714285714286","0","0","218","0","2","32","133","58","0","461","0","28","5","1"
"64983","5","28.142857142857","29.285714285714","0","0","465","9","44","100","309","273","0","656","0","125","3","0"
"182210","1","0","27","0","0","29","0","5","5","40","3","0","27","0","19","9","1"
"45015","2","14.142857142857","25.571428571429","0","0","131","0","14","0","51","20","0","339","0","7","9","0"
"192366","7","25.857142857143","28.142857142857","1","1","302","0","30","11","171","115","0","563","0","151","10","0"
"173295","9","28","29.142857142857","1","0","322","0","28","29","108","452","0","302","0","120","6","0"
"134392","4","7.7142857142857","21","1","1","137","0","10","12","76","126","11","147","0","70","9","1"
"40789","4","7.7142857142857","25.428571428571","0","0","135","0","16","0","22","16","0","385","0","6","8","1"
"256154","30","29.571428571429","30.285714285714","0","5","2573","0","224","289","1271","2611","10","3494","7","129","5","0"
"43201","1","0","21.571428571429","0","0","25","0","0","0","2","10","0","56","0","23","7","1"
"179178","15","30","30.142857142857","1","0","828","0","90","31","472","92","16","1692","141","268","5","0"
"232029","1","0","21.571428571429","0","0","14","0","0","0","14","0","0","28","0","8","5","1"
"210953","3","21.428571428571","30","1","0","213","0","28","55","67","99","17","372","15","21","8","1"
"119304","1","0","20.142857142857","0","0","20","0","1","0","21","25","0","11","0","7","1","1"
"245365","1","0","21.142857142857","1","0","13","0","0","0","15","0","0","22","0","12","8","1"
"239987","1","0","24","1","0","36","0","3","0","30","5","0","77","0","0","6","1"
"150024","7","26.142857142857","28.142857142857","1","0","460","0","5","55","262","97","5","1050","0","17","7","1"
"45925","2","21","26.714285714286","1","0","131","0","2","0","90","69","0","210","0","85","7","1"
"27731","2","5.8571428571429","21.571428571429","0","0","87","0","12","2","74","12","0","150","0","58","2","0"
"197246","5","6.8571428571429","18.428571428571","1","2","181","0","47","52","130","18","0","313","0","29","1","1"
"44983","6","25.285714285714","28.428571428571","0","0","765","25","21","69","426","120","5","1770","0","83","7","0"
"17579","3","16","29","0","0","212","0","0","4","40","47","0","161","394","13","10","1"
"69443","4","22.714285714286","26","1","0","255","0","10","0","160","9","0","653","0","14","3","0"
"32160","1","0","29.142857142857","0","0","65","0","0","11","13","56","0","112","0","18","8","0"
"245560","3","12.142857142857","24.571428571429","1","0","276","0","7","69","137","111","3","491","19","63","3","1"
"237853","1","0","26","0","0","14","0","0","10","3","12","4","3","0","11","7","0"
"128156","2","18.142857142857","26.428571428571","1","0","188","0","0","31","67","34","0","461","0","30","8","1"
"135190","1","0","23.571428571429","0","0","18","0","0","0","10","34","0","11","0","0","6","1"
"10459","2","3.7142857142857","26.142857142857","0","0","46","0","10","0","23","11","0","103","0","3","9","1"
"197366","3","15.571428571429","29.714285714286","1","0","99","0","11","37","61","19","5","161","0","28","8","0"
"167652","11","27","27.714285714286","1","1","395","0","78","37","324","152","0","554","0","206","5","0"
"48174","16","27.857142857143","28.428571428571","0","0","759","0","135","12","460","579","23","959","0","393","10","0"
"185488","4","10.428571428571","25.428571428571","0","0","173","0","10","23","115","74","0","315","0","27","10","1"
"169266","26","29","29.428571428571","1","0","777","0","3","66","457","255","0","1650","0","132","7","0"
"119704","2","1","26.714285714286","1","0","157","0","21","38","85","53","5","253","33","8","1","1"
"262393","6","23","26.428571428571","0","1","445","0","0","280","149","44","0","383","503","0","9","0"
"2194","8","21.142857142857","21.285714285714","0","0","630","0","64","31","493","297","0","931","8","335","9","0"
"245977","1","0","21","0","0","22","0","0","0","36","0","0","36","0","0","7","1"
"62501","3","20.428571428571","25","0","0","157","0","0","38","41","0","8","385","0","71","8","1"
"132885","10","28.857142857143","29.571428571429","0","2","627","0","5","35","243","249","0","1256","0","441","3","0"
"131169","2","1.1428571428571","21.714285714286","1","0","77","0","11","17","39","15","7","140","0","26","5","1"
"25864","1","0","24.571428571429","0","0","136","0","7","32","42","57","0","252","0","80","9","1"
"9789","13","21.857142857143","30.285714285714","0","1","980","0","24","0","205","274","0","2242","253","339","10","1"
"94467","5","22.571428571429","27.142857142857","1","0","262","0","0","0","106","38","0","701","13","0","9","1"
"261199","1","0","24.428571428571","1","0","49","0","0","0","17","0","0","146","0","0","8","1"
"64143","4","11.714285714286","26","1","0","181","0","23","36","145","58","0","282","0","54","5","0"
"101263","5","11.428571428571","21.571428571429","0","0","288","0","46","19","96","66","16","597","0","159","10","1"
"101384","2","11.285714285714","18.428571428571","1","0","101","0","0","0","55","16","0","260","0","0","3","1"
"181696","1","0","26.428571428571","1","0","14","0","6","0","5","0","0","36","0","0","10","1"
"231499","9","25.857142857143","26","1","0","237","0","10","35","234","62","0","392","0","43","6","0"
"141205","2","4.7142857142857","28.285714285714","0","0","119","0","0","0","44","36","0","309","0","0","10","1"
"41835","13","29","29.571428571429","0","0","409","0","15","16","215","328","0","612","0","193","6","0"
"241895","1","0","21.571428571429","1","0","166","0","0","8","52","0","0","441","41","0","6","1"
"121811","1","0","28","0","0","22","0","0","0","14","19","0","33","0","5","9","1"
"147757","5","13.285714285714","30.285714285714","0","0","545","23","97","86","347","222","18","878","0","91","5","0"
"164261","9","25.714285714286","26.571428571429","0","1","464","0","33","20","286","318","0","705","0","194","10","0"
"184810","2","15.857142857143","26","1","0","50","0","9","2","16","28","0","86","0","35","9","1"
"183028","1","0","24.285714285714","0","0","37","0","1","17","14","23","0","49","0","19","2","1"
"16672","3","11.857142857143","22.285714285714","1","0","207","0","77","29","90","73","10","328","0","88","6","0"
"220171","2","20.428571428571","28.571428571429","0","0","54","0","1","19","14","36","0","89","0","18","10","1"
"44004","3","5.7142857142857","29.714285714286","0","2","291","0","9","17","200","220","29","379","18","46","9","1"
"121364","3","8.5714285714286","27","1","0","162","0","6","36","122","38","0","263","0","102","8","0"
"76376","14","27.857142857143","29.285714285714","1","0","1001","0","53","220","774","141","11","1955","6","84","7","0"
"142675","2","4.1428571428571","19.714285714286","0","0","86","0","31","12","73","54","0","91","0","12","7","1"
"111513","1","0","20.714285714286","0","0","31","0","13","0","25","36","0","17","0","4","4","1"
"136742","26","28.714285714286","29.428571428571","1","0","1469","0","202","313","877","739","23","2164","63","445","6","0"
"64619","14","29.571428571429","29.714285714286","0","0","1718","0","351","4","1242","308","115","3455","0","70","6","0"
"48750","7","17.428571428571","29.714285714286","0","0","448","0","23","33","410","13","1","902","0","131","5","0"
"116163","3","21.857142857143","24.428571428571","1","1","213","0","10","19","122","36","8","462","0","51","10","0"
"161873","4","24.571428571429","29","0","0","267","9","56","10","216","4","0","518","0","100","8","0"
